Age,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Gender_Male,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,JobRole_Business Development Executive,JobRole_Data Analyst,JobRole_Data Scientist,JobRole_Digital Marketing Manager,JobRole_Finance Manager,JobRole_Financial Analyst,JobRole_HR Executive,JobRole_Marketing Executive,JobRole_Operations Executive,JobRole_Operations Manager,JobRole_Recruiter,JobRole_SEO Specialist,JobRole_Sales Executive,JobRole_Sales Manager,JobRole_Software Engineer,JobRole_Support Executive,JobRole_System Administrator
29,3,0.0,0.0,0.0,3.0,2,1.5,0,20,0.0,25405.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,4,16.0,9.0,7.5,3.0,3,5.0,0,10,2.0,170908.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,2,1.0,0.0,0.0,3.0,2,1.5,0,12,5.0,76615.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,2,7.0,6.0,4.0,2.0,3,5.0,0,33,4.0,77091.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,6.0,2.0,0.0,5.0,3,3.0,1,25,6.0,99869.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,2,14.0,14.0,7.5,2.0,2,5.0,0,25,2.0,118029.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,2,9.0,1.0,0.0,5.0,1,3.0,0,4,3.0,77896.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,33.0,17.5,7.5,5.0,1,4.0,1,4,0.0,212265.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,3.0,0.0,0.0,3.0,1,2.0,0,9,2.0,57748.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,3,6.0,5.0,5.0,4.0,3,3.0,1,15,6.0,77292.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,3,1.0,1.0,0.0,3.0,3,4.0,1,26,3.0,45961.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,4,6.0,2.0,0.0,4.0,4,3.0,1,15,1.0,84378.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,2,0.0,0.0,0.0,3.0,3,5.0,0,26,4.0,41549.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,4.0,2.0,0.0,3.0,3,3.0,0,28,5.0,76615.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,4,17.0,17.0,2.0,4.0,3,5.0,0,7,1.0,176659.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2,1.0,1.0,0.0,3.0,3,3.0,1,32,10.0,38907.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,3,3.0,0.0,0.0,4.0,2,5.0,0,12,5.0,70040.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,4,0.0,0.0,0.0,3.0,2,5.0,0,35,9.0,54301.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,3,9.0,6.0,2.0,3.0,3,3.0,0,32,3.0,92161.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,3,17.0,2.0,1.0,1.5,3,5.0,0,9,0.0,154465.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,4,8.0,6.0,4.0,1.5,3,4.0,0,14,2.0,108810.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,4,6.0,3.0,2.0,3.0,3,3.0,1,13,8.0,84758.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,2,5.0,0.0,0.0,1.5,3,4.0,0,33,9.0,58275.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,4.0,4.0,4.0,2.0,3,2.0,0,32,6.0,41078.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2,2.0,2.0,2.0,5.0,3,4.0,0,19,5.0,46554.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,3,11.0,7.0,4.0,1.5,3,2.0,1,30,0.0,102598.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,2,9.0,5.0,5.0,4.0,3,2.0,1,16,8.0,72764.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53,3,25.0,17.0,7.0,3.0,3,3.0,0,12,8.0,191094.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,2,19.0,17.5,7.5,3.0,3,3.0,1,10,5.0,76615.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
55,3,18.0,14.0,7.5,3.0,4,5.0,1,2,5.0,160470.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,2,0.0,0.0,0.0,3.0,3,5.0,0,18,6.0,35189.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,3,15.0,9.0,5.0,3.0,3,3.0,0,13,1.0,131594.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2,3.0,2.0,0.0,3.0,4,2.0,0,29,9.0,44313.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2,10.0,9.0,1.0,4.0,3,4.0,0,24,7.0,93932.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,7.0,5.0,1.0,2.0,1,3.0,1,38,7.0,69945.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,3,2.0,1.0,0.0,5.0,4,3.0,0,12,5.0,52777.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51,2,22.0,16.0,1.0,3.0,1,3.0,1,29,8.0,155061.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25,2,2.0,0.0,0.0,3.0,3,3.0,0,22,2.0,39637.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,5,22.0,17.5,1.0,4.0,4,3.0,0,36,1.0,227479.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,3,0.0,0.0,0.0,3.0,4,4.0,0,1,1.0,41033.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,5,6.0,5.0,2.0,5.0,1,3.0,1,40,5.0,94093.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,2,33.0,4.0,2.0,3.0,3,5.0,0,34,6.0,220319.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2,18.0,6.0,3.0,4.0,3,3.0,1,34,5.0,133978.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,4,8.0,2.0,2.0,2.0,3,3.0,0,33,10.0,97642.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,2,2.0,2.0,0.0,5.0,1,5.0,0,4,2.0,51644.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,3,17.0,6.0,1.0,4.0,3,3.0,0,38,4.0,140226.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,2,8.0,7.0,3.0,2.0,3,3.0,1,30,7.0,73000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41,2,15.0,1.0,0.0,2.0,2,4.0,0,20,5.0,120106.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,12.0,8.0,1.0,3.0,3,3.0,0,26,1.0,80278.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,1.0,0.0,0.0,5.0,3,4.0,1,15,6.0,40950.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,1,0.0,0.0,0.0,3.0,4,3.0,0,7,7.0,29500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,1,8.0,7.0,1.0,3.0,4,4.0,1,7,3.0,65015.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,5,1.0,1.0,0.0,1.5,3,2.0,0,29,0.0,51752.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0.0,0.0,0.0,3.0,4,3.0,0,23,1.0,31706.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3,24.0,5.0,4.0,4.0,4,5.0,0,34,3.0,200642.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,4,18.0,8.0,0.0,5.0,2,4.0,0,20,6.0,182260.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,3,14.0,3.0,1.0,3.0,2,2.0,1,15,1.0,124625.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48,2,15.0,10.0,7.0,5.0,3,3.0,1,33,5.0,117601.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,3,26.0,10.0,7.5,3.0,3,3.0,0,17,1.0,203383.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,3,1.0,0.0,0.0,1.5,3,4.0,0,20,6.0,46857.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,3,3.0,0.0,0.0,3.0,3,4.0,1,13,1.0,65165.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,18.0,16.0,7.5,4.0,3,4.0,0,24,2.0,150553.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,5,18.0,6.0,3.0,5.0,3,3.0,0,37,8.0,198173.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0.0,0.0,0.0,5.0,2,4.0,1,7,3.0,37787.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,2,4.0,2.0,0.0,2.0,4,3.0,0,8,4.0,53886.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,3,0.0,0.0,0.0,2.0,3,2.0,1,23,8.0,31981.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,1,2.0,2.0,1.0,2.0,4,3.0,0,14,6.0,38566.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4,14.0,8.0,7.0,5.0,2,5.0,1,4,7.0,154877.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
50,1,13.0,13.0,7.5,5.0,4,4.0,0,21,10.0,85767.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0.0,0.0,0.0,4.0,1,3.0,0,10,2.0,31658.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,4,15.0,12.0,1.0,3.0,2,4.0,0,22,10.0,151970.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,2,9.0,9.0,7.5,3.0,1,5.0,0,30,5.0,76615.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,2,18.0,8.0,3.0,3.0,3,3.0,0,30,3.0,125545.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2,2.0,1.0,0.0,3.0,4,3.0,1,16,6.0,43818.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,4,4.0,3.0,0.0,3.0,3,5.0,0,11,3.0,84791.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,2,0.0,0.0,0.0,1.5,4,5.0,0,22,1.0,36095.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,4,8.0,0.0,0.0,2.0,3,3.0,0,29,9.0,97847.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
59,1,17.0,13.0,3.0,5.0,3,3.0,1,25,5.0,107864.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,3,10.0,7.0,2.0,4.0,4,3.0,1,14,8.0,98686.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4,1.0,1.0,1.0,3.0,2,2.0,0,14,1.0,45788.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,2,11.0,10.0,5.0,3.0,3,5.0,0,2,0.0,98158.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,2,5.0,0.0,0.0,3.0,4,3.0,0,13,7.0,63324.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,10.0,6.0,6.0,4.0,4,5.0,0,3,0.0,92061.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,3,26.0,9.0,7.0,4.0,4,2.0,1,30,0.0,199133.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,2,7.0,0.0,0.0,4.0,4,3.0,0,18,2.0,66857.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,3,11.0,10.0,1.0,4.0,2,1.5,0,36,4.0,98743.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
54,2,28.0,17.5,5.0,2.0,4,4.0,0,21,8.0,188560.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,29.0,17.5,7.5,3.0,3,3.0,1,19,10.0,184478.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,1,1.0,0.0,0.0,3.0,4,4.0,1,16,9.0,38829.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,2,8.0,2.0,1.0,3.0,3,2.0,1,28,1.0,70953.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,3,1.0,1.0,1.0,4.0,3,3.0,0,4,0.0,48268.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,4,28.0,17.5,7.5,3.0,3,2.0,1,15,0.0,227479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37,3,0.0,0.0,0.0,2.0,3,3.0,1,1,7.0,36843.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,2,1.0,1.0,1.0,3.0,1,4.0,0,16,9.0,36997.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
49,5,1.0,1.0,1.0,5.0,4,3.0,1,20,9.0,61594.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,3,2.0,0.0,0.0,2.0,4,4.0,1,33,9.0,57956.0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,7.0,6.0,6.0,4.0,2,3.0,1,17,1.0,90924.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,4.0,1.0,0.0,3.0,4,3.0,1,5,8.0,56299.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2,5.0,5.0,3.0,3.0,3,3.0,0,5,5.0,76615.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,1,11.0,6.0,1.0,3.0,3,2.0,0,39,1.0,71828.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40,3,0.0,0.0,0.0,4.0,2,4.0,0,13,2.0,37140.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,1,14.0,3.0,0.0,3.0,4,4.0,0,36,1.0,96877.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,2,1.0,1.0,0.0,5.0,3,2.0,0,30,5.0,38078.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,2,18.0,4.0,3.0,3.0,3,2.0,0,4,6.0,124280.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,2.0,1.0,0.0,3.0,3,5.0,1,23,5.0,76615.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0.0,0.0,0.0,5.0,1,4.0,1,21,2.0,40590.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,2,0.0,0.0,0.0,3.0,3,4.0,0,21,2.0,33038.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,2,3.0,1.0,1.0,4.0,2,3.0,1,6,1.0,44674.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0.0,0.0,0.0,4.0,2,3.0,1,24,1.0,38422.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,5,13.0,10.0,1.0,3.0,3,5.0,0,31,10.0,161925.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,3,7.0,6.0,4.0,4.0,4,4.0,0,19,4.0,88623.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,4,4.0,1.0,1.0,2.0,3,3.0,1,38,10.0,76533.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,3,0.0,0.0,0.0,3.0,2,4.0,1,12,10.0,46881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,3,5.0,0.0,0.0,2.0,3,4.0,0,14,7.0,68863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,0.0,0.0,0.0,5.0,4,3.0,0,12,5.0,36659.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,3,33.0,3.0,0.0,2.0,3,3.0,1,15,8.0,227479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,3,0.0,0.0,0.0,4.0,4,2.0,0,19,10.0,35285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,3,23.0,0.0,0.0,5.0,3,2.0,0,28,4.0,179965.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,2,0.0,0.0,0.0,3.0,4,4.0,0,40,9.0,227479.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2,2.0,2.0,0.0,3.0,2,3.0,1,5,3.0,44357.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,2,1.0,1.0,1.0,3.0,3,4.0,1,5,8.0,37017.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,2,6.0,5.0,5.0,3.0,3,5.0,0,6,9.0,72437.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,14.0,5.0,2.0,3.0,3,2.0,0,23,10.0,101382.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,4,20.0,10.0,1.0,4.0,4,3.0,1,3,4.0,187910.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39,2,17.0,9.0,2.0,5.0,4,4.0,0,37,0.0,122993.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,1,2.0,2.0,1.0,5.0,2,4.0,1,33,4.0,42164.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,2,3.0,1.0,0.0,5.0,2,4.0,1,21,4.0,51658.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,3,13.0,0.0,0.0,5.0,3,3.0,0,20,4.0,115818.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,2,23.0,3.0,0.0,3.0,2,3.0,1,1,5.0,76615.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2,1.0,1.0,0.0,4.0,3,3.0,0,39,5.0,39340.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,13.0,9.0,4.0,5.0,4,5.0,0,17,4.0,123625.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,2.0,0.0,0.0,3.0,4,3.0,0,29,1.0,45354.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,4,0.0,0.0,0.0,5.0,3,5.0,0,8,9.0,52679.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,2,3.0,0.0,0.0,3.0,4,3.0,0,26,5.0,76615.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32,2,7.0,0.0,0.0,4.0,3,5.0,1,28,5.0,78245.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,2,6.0,2.0,1.0,4.0,2,4.0,0,34,10.0,71371.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42,3,7.0,2.0,2.0,5.0,3,3.0,0,26,9.0,79573.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,5.0,5.0,1.0,2.0,3,4.0,1,13,10.0,55260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2,4.0,0.0,0.0,4.0,3,3.0,1,37,2.0,56197.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,2,7.0,5.0,5.0,3.0,2,3.0,1,13,8.0,70301.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,4,1.0,1.0,1.0,3.0,3,2.0,0,38,10.0,44126.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,14.0,12.0,7.5,4.0,3,2.0,0,25,10.0,85849.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,3,11.0,5.0,3.0,4.0,4,3.0,0,23,3.0,103734.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,16.0,4.0,0.0,4.0,3,4.0,0,22,2.0,137893.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37,2,0.0,0.0,0.0,3.0,4,4.0,0,21,6.0,34366.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
46,1,14.0,14.0,0.0,3.0,4,2.0,0,30,7.0,89716.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,5,15.0,10.0,7.5,4.0,2,5.0,0,11,6.0,178846.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,2,0.0,0.0,0.0,3.0,3,4.0,0,4,0.0,31088.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,3,4.0,1.0,1.0,2.0,4,5.0,0,33,0.0,68950.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2,8.0,3.0,1.0,5.0,3,4.0,0,12,4.0,80337.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,0.0,0.0,0.0,3.0,4,2.0,0,9,7.0,30157.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42,2,16.0,13.0,2.0,4.0,2,3.0,0,32,9.0,115245.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,1,12.0,9.0,0.0,3.0,1,4.0,0,11,10.0,83621.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
