EmployeeID,Age,Gender,Department,JobRole,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Comments,Temp_Code,Extra_Salary_Text
EMP1902,39,Male,HR,Recruiter,Bachelor's,5,3,1,5,1,3,Yes,36,7,61845,Yes,N/A,A101,
EMP1903,34,F,Marketing,SEO Specialist,Bachelor's,9,4,4,3,3,2,No,6,9,76684,No,Check Later,,
EMP1904,46,Male,Operations,Operations Manager,,11,9,1,,3,1,No,3,,,No,Pending,B202,Thirty Thousand
EMP1905,24,Male,Finance,Accountant,Diploma,2,0,0,3,4,3,Yes,18,2,32201,No,,??,Not Available
EMP1906,45,Male,HR,Recruiter,Master's,19,3,1,3,3,3,Yes,40,3,159631,Yes,Pending,A101,Thirty Thousand
EMP1907,45,M,Operations,Operations Executive,MBA,2,2,1,3,4,5,No,18,8,72013,No,N/A,B202,45000
EMP1908,38,Female,Operations,Operations Manager,Bachelor's,1,1,1,4,2,3,No,23,8,33559,No,Pending,999X,
EMP1909,60,Male,Operations,Operations Executive,Master's,37,16,10,5,2,3,No,35,4,271473,Yes,Good,B202,Thirty Thousand
EMP1910,28,Female,IT,Software Engineer,Master's,5,4,1,5,3,5,No,6,8,77861,No,,A101,45000
EMP1911,59,Female,Operations,Operations Manager,Bachelor's,4,1,0,5,3,3,No,26,5,53289,No,N/A,??,Thirty Thousand
EMP1912,60,Male,IT,Data Analyst,Master's,17,0,0,5,3,3,No,21,7,145346,No,Pending,A101,Not Available
EMP1913,34,M,Operations,Operations Manager,Bachelor's,7,3,1,5,4,2,No,24,10,71280,Yes,Check Later,B202,45000
EMP1914,52,female,Sales,Sales Executive,Bachelor's,24,3,1,1,1,3,No,15,7,161258,Yes,,??,Not Available
EMP1915,58,Female,HR,Recruiter,Diploma,31,10,3,3,3,5,No,27,9,171871,No,Pending,??,
EMP1916,53,F,Sales,Sales Manager,Master's,29,4,2,3,4,3,Yes,32,6,217165,No,,999X,Not Available
EMP1917,43,Female,Operations,Operations Executive,Master's,19,1,1,5,1,3,No,12,3,159418,No,,999X,Not Available
EMP1918,35,F,HR,Recruiter,Diploma,5,0,0,3,4,4,No,5,3,54123,No,N/A,,Thirty Thousand
EMP1919,53,Female,HR,HR Executive,Bachelor's,30,7,6,4,4,5,No,7,5,205251,No,,A101,Thirty Thousand
EMP1920,45,Female,Customer Support,Support Executive,PhD,10,5,0,2,1,3,Yes,22,8,132032,Yes,Check Later,B202,
EMP1921,37,Male,Finance,Financial Analyst,Bachelor's,9,4,3,3,2,3,No,27,6,82682,No,,A101,
EMP1922,53,M,Sales,Business Development Executive,Bachelor's,23,8,2,4,3,5,Yes,15,4,165028,No,Pending,A101,Not Available
EMP1923,22,Female,Finance,Finance Manager,MBA,0,0,0,2,4,2,Yes,39,4,39227,Yes,Good,B202,45000
EMP1924,34,Male,HR,Recruiter,Master's,8,1,1,3,3,4,Yes,35,7,92835,No,N/A,??,Thirty Thousand
EMP1925,60,Male,IT,System Administrator,Master's,11,9,5,3,3,4,No,26,5,113936,No,Check Later,,
EMP1926,60,Female,HR,Recruiter,Master's,27,11,8,3,4,4,Yes,23,0,208465,Yes,,999X,
EMP1927,59,Female,Finance,Financial Analyst,MBA,5,2,1,4,2,3,Yes,13,0,81544,No,N/A,999X,Thirty Thousand
EMP1928,26,male,Sales,Business Development Executive,Bachelor's,2,1,0,3,4,3,Yes,26,8,41401,No,Pending,999X,Not Available
EMP1929,26,M,Operations,Operations Manager,Bachelor's,3,1,0,4,3,4,No,3,7,51952,Yes,,A101,Not Available
EMP1930,23,Male,Customer Support,Support Executive,Bachelor's,0,0,0,1,3,3,Yes,29,5,36975,Yes,,,45000
EMP1931,27,male,Customer Support,Support Executive,PhD,0,0,0,5,4,3,Yes,2,0,49691,No,,,
EMP1932,28,Male,Customer Support,Support Executive,Master's,1,0,0,3,3,2,No,28,1,41514,No,N/A,A101,Thirty Thousand
EMP1933,35,female,Operations,Operations Executive,Diploma,10,8,4,4,2,1,No,23,9,62521,No,,??,45000
EMP1934,49,female,Customer Support,Support Executive,MBA,15,0,0,4,3,5,Yes,36,2,163321,No,Pending,,Thirty Thousand
EMP1935,53,Female,Sales,Sales Executive,Bachelor's,21,6,2,2,3,3,Yes,6,9,147359,No,Check Later,??,Not Available
EMP1936,50,male,Operations,Operations Executive,Diploma,13,7,6,5,1,5,Yes,11,2,88123,Yes,Good,,Not Available
EMP1937,59,Male,Customer Support,Support Executive,Bachelor's,21,2,0,4,4,2,No,38,1,146073,No,Good,,
EMP1938,47,Female,Operations,Operations Executive,Bachelor's,7,5,3,3,2,3,No,34,1,68334,No,Pending,??,Not Available
EMP25006,Unknown,Unknown,Unknown,Unknown,MBA,19,19,12,2,3,3,No,17,5,180820,No,,A101,Thirty Thousand
EMP1940,49,Female,Sales,Business Development Executive,Bachelor's,18,12,10,5,3,4,Yes,3,6,133194,No,,B202,45000
EMP1941,58,Female,Marketing,Digital Marketing Manager,MBA,13,2,1,4,1,4,No,34,3,141296,No,Pending,B202,Thirty Thousand
EMP1942,53,Female,IT,Software Engineer,Master's,6,6,0,2,4,2,Yes,22,0,68267,Yes,Check Later,??,Not Available
EMP1943,57,female,Customer Support,Support Executive,Diploma,33,8,3,3,4,5,Yes,29,5,185891,Yes,Pending,??,Not Available
EMP1944,47,Male,IT,Data Scientist,PhD,10,2,2,5,3,2,No,29,6,122023,No,Good,??,
EMP1945,53,Male,Operations,Operations Manager,Bachelor's,21,12,1,4,2,4,No,5,3,150506,No,Good,A101,45000
EMP1946,24,male,IT,System Administrator,Bachelor's,0,0,0,4,2,5,Yes,10,5,34768,No,Check Later,B202,45000
EMP1947,42,female,Sales,Sales Manager,Bachelor's,11,5,0,3,3,5,No,10,8,101787,Yes,Good,999X,Thirty Thousand
EMP1948,22,Male,Sales,Sales Manager,MBA,0,0,0,4,2,5,No,9,3,56430,Yes,Check Later,A101,45000
EMP1949,30,Male,HR,Recruiter,Bachelor's,1,1,1,3,3,3,No,21,9,37709,No,N/A,B202,45000
EMP1950,25,Male,Customer Support,Support Executive,Bachelor's,1,1,1,2,4,2,No,13,3,37227,No,Good,,
EMP1951,30,Male,HR,Recruiter,Diploma,6,1,1,4,3,2,No,10,9,50681,No,N/A,A101,
EMP1952,53,Female,IT,Data Scientist,Bachelor's,25,22,4,5,4,3,No,38,4,171455,No,,??,Thirty Thousand
EMP1953,58,male,Marketing,Marketing Executive,Master's,22,1,1,3,3,4,No,11,2,180737,Yes,Pending,B202,45000
EMP1954,33,Female,HR,Recruiter,Bachelor's,7,1,0,3,3,2,No,4,9,69931,No,,A101,Not Available
EMP1955,51,Female,HR,Recruiter,Bachelor's,6,1,1,4,4,4,Yes,31,1,68634,No,,??,45000
EMP1956,56,Female,Sales,Sales Manager,Bachelor's,24,10,5,3,3,3,No,34,8,157224,No,Pending,??,Thirty Thousand
EMP1957,44,female,Marketing,Digital Marketing Manager,Bachelor's,2,2,0,5,4,3,Yes,35,0,46949,No,,A101,
EMP1958,35,Female,Operations,Operations Executive,MBA,10,0,0,4,2,4,Yes,39,4,121582,Yes,Check Later,A101,Not Available
EMP1959,49,F,IT,System Administrator,Bachelor's,5,5,2,1,2,3,No,39,4,55973,Yes,Pending,A101,Not Available
EMP1960,28,Female,HR,HR Executive,PhD,3,3,3,5,4,4,Yes,33,7,81877,No,Good,999X,45000
EMP1961,25,Male,Marketing,Marketing Executive,Bachelor's,1,0,0,4,3,2,No,8,5,37912,No,Pending,,
EMP1962,49,Female,Customer Support,Support Executive,Bachelor's,16,0,0,5,4,4,No,32,5,124163,No,Check Later,A101,Thirty Thousand
EMP1963,24,Male,Marketing,Digital Marketing Manager,MBA,1,1,0,4,4,2,No,33,5,45817,No,N/A,B202,45000
EMP1964,32,Female,IT,System Administrator,Bachelor's,0,0,0,5,1,2,Yes,8,3,26942,No,Check Later,B202,
EMP1965,22,Male,Marketing,Marketing Executive,Master's,0,0,0,2,3,4,Yes,14,0,40501,No,,B202,
EMP1966,47,Male,Marketing,Digital Marketing Manager,PhD,9,6,0,3,3,5,No,34,2,128799,No,,B202,45000
EMP1967,51,female,Marketing,SEO Specialist,Diploma,2,2,0,5,3,3,No,8,9,40669,Yes,N/A,A101,Not Available
EMP1968,56,Male,Customer Support,Support Executive,Diploma,19,15,5,2,4,3,Yes,7,10,116595,No,Check Later,??,Thirty Thousand
EMP1969,56,female,HR,HR Executive,Master's,17,13,10,1,2,3,Yes,13,5,149723,Yes,Good,B202,Thirty Thousand
EMP1970,46,Male,IT,Data Analyst,Bachelor's,12,11,9,4,3,3,No,21,4,98887,Yes,N/A,B202,45000
EMP1971,47,Female,Customer Support,Support Executive,Bachelor's,11,4,1,5,3,4,Yes,32,9,95645,Yes,Pending,B202,
EMP1972,25,Female,Marketing,Digital Marketing Manager,Diploma,2,2,0,2,2,4,No,11,0,43362,No,Pending,,Not Available
EMP1973,40,Female,Marketing,Marketing Executive,Diploma,16,15,9,5,4,2,No,14,4,92744,No,Pending,999X,45000
EMP1974,31,Male,HR,HR Executive,Master's,3,2,0,4,3,3,No,11,1,53739,No,Good,??,45000
EMP1975,30,Male,IT,System Administrator,Diploma,6,0,0,3,4,4,Yes,2,0,60311,No,N/A,B202,Thirty Thousand
EMP1976,60,Male,Sales,Sales Executive,Bachelor's,31,26,18,5,3,3,Yes,34,3,198657,Yes,Good,,45000
EMP1977,58,Male,Customer Support,Support Executive,Master's,9,9,9,3,2,4,Yes,17,5,103567,Yes,,,Thirty Thousand
EMP1978,26,Female,HR,HR Executive,Bachelor's,2,1,1,2,3,2,No,14,6,44112,Yes,Pending,A101,Thirty Thousand
EMP1979,28,F,IT,Data Scientist,Diploma,5,2,1,3,1,4,No,25,8,52450,No,,,Not Available
EMP1980,43,M,Customer Support,Support Executive,Master's,5,0,0,3,4,2,No,27,4,69307,No,,999X,Thirty Thousand
EMP1981,46,male,Marketing,Marketing Executive,Diploma,8,8,0,3,1,4,No,8,7,68087,No,,A101,Thirty Thousand
EMP1982,32,female,IT,Data Analyst,Master's,1,1,0,5,4,3,Yes,17,7,45131,No,,999X,Not Available
EMP1983,46,Female,IT,System Administrator,MBA,3,0,0,4,3,3,No,5,10,61543,No,,A101,45000
EMP1984,33,Male,Operations,Operations Manager,Bachelor's,4,3,1,4,3,4,No,12,8,56141,No,,A101,45000
EMP1985,60,M,IT,Data Analyst,Bachelor's,16,4,2,4,1,2,No,38,2,119838,No,,A101,Thirty Thousand
EMP1986,38,Female,Sales,Business Development Executive,Bachelor's,7,2,2,2,3,3,Yes,18,2,68816,No,,??,Thirty Thousand
EMP1987,45,Female,IT,Data Analyst,Bachelor's,7,3,2,1,3,3,No,26,8,69094,No,N/A,999X,45000
EMP1988,53,Male,Sales,Business Development Executive,MBA,21,3,2,5,2,3,No,31,6,191124,No,N/A,??,Not Available
EMP1989,60,Female,Marketing,SEO Specialist,MBA,11,2,0,1,4,5,No,37,3,133227,No,,A101,45000
EMP1990,32,Female,Sales,Business Development Executive,Bachelor's,4,1,0,2,3,4,Yes,6,0,56662,No,Pending,A101,Not Available
EMP1991,56,M,Customer Support,Support Executive,Master's,18,16,3,4,3,2,No,15,6,149847,Yes,,,Not Available
EMP1992,24,Female,Marketing,Digital Marketing Manager,MBA,2,2,2,3,3,4,Yes,26,9,61681,No,N/A,,45000
EMP1993,25,Female,Marketing,Marketing Executive,PhD,1,1,1,5,2,3,No,12,5,59963,No,Pending,999X,45000
EMP1994,57,F,Sales,Business Development Executive,Bachelor's,18,3,3,3,4,5,No,14,2,134000,No,,A101,45000
EMP1995,28,Male,HR,Recruiter,Bachelor's,6,6,2,1,3,3,No,1,4,61943,No,,,Thirty Thousand
EMP1996,48,Female,Finance,Finance Manager,Bachelor's,5,4,3,3,1,3,No,17,2,57581,No,,999X,Not Available
EMP1997,51,Male,IT,Data Analyst,PhD,15,11,2,4,3,3,No,33,7,174773,No,Pending,??,Not Available
EMP1998,29,male,Operations,Operations Executive,,7,0,0,,3,3,Yes,29,,,Yes,Check Later,A101,45000
EMP1999,49,M,Finance,Accountant,Master's,15,4,1,3,3,3,Yes,31,9,133820,No,,,45000
EMP2000,34,Male,IT,Data Analyst,Bachelor's,1,0,0,5,3,3,No,8,9,33896,No,,??,45000
EMP2001,60,female,IT,Data Analyst,Bachelor's,38,20,1,5,1,4,No,30,5,245115,No,,A101,Not Available
EMP2002,42,Male,Marketing,Marketing Executive,Bachelor's,16,10,3,3,2,3,Yes,13,1,120718,No,,B202,
EMP2003,31,M,IT,Data Scientist,PhD,0,0,0,3,4,5,Yes,16,7,62548,No,Check Later,??,Thirty Thousand
EMP2004,43,male,Operations,Operations Manager,Diploma,11,3,1,3,1,3,No,2,8,74714,No,Good,A101,45000
EMP2005,21,female,IT,Data Scientist,Master's,0,0,0,5,4,4,No,18,2,44749,No,Check Later,B202,Thirty Thousand
EMP2006,57,Male,Sales,Sales Manager,Diploma,9,2,2,5,1,5,No,35,5,74064,No,Check Later,??,45000
EMP2007,41,F,Finance,Financial Analyst,Bachelor's,6,4,2,2,4,4,Yes,19,5,66271,No,,,Thirty Thousand
EMP2008,46,male,Sales,Sales Manager,Bachelor's,13,0,0,4,3,5,No,13,1,109289,No,,A101,45000
EMP2009,56,Male,Operations,Operations Manager,Bachelor's,0,0,0,3,3,4,No,4,9,35607,No,,??,45000
EMP2010,43,female,IT,Software Engineer,Bachelor's,16,11,4,1,2,3,No,19,7,120564,No,N/A,,45000
EMP2011,21,Male,Customer Support,Support Executive,Bachelor's,0,0,0,1,1,4,No,25,4,36834,Yes,,,45000
EMP2012,60,M,Operations,Operations Manager,Diploma,35,31,18,3,2,2,Yes,38,10,186412,Yes,N/A,,
EMP2013,35,Male,Marketing,Marketing Executive,Bachelor's,4,1,1,3,2,3,No,31,10,52399,Yes,N/A,A101,
EMP2014,41,male,Sales,Sales Manager,PhD,4,4,0,1,3,3,Yes,36,7,81378,Yes,,,Thirty Thousand
EMP2015,29,Female,Sales,Sales Manager,MBA,3,3,2,4,3,4,Yes,4,7,66457,Yes,Check Later,,45000
EMP2016,29,Male,HR,Recruiter,Bachelor's,7,1,0,3,3,3,No,39,2,72804,No,Pending,B202,
EMP2017,30,Male,IT,Software Engineer,Master's,6,3,0,4,4,3,No,7,4,78331,No,Pending,??,Not Available
EMP2018,46,Male,Marketing,Marketing Executive,MBA,24,20,16,3,3,3,No,16,6,213396,Yes,Good,??,Thirty Thousand
EMP2019,55,Female,Customer Support,Support Executive,Diploma,6,3,2,2,3,5,No,5,4,57261,No,Good,??,Not Available
EMP2020,45,Male,Sales,Sales Executive,MBA,9,2,1,3,3,2,No,23,5,99512,No,Good,B202,Thirty Thousand
EMP2021,46,Female,Sales,Sales Manager,MBA,16,3,2,2,3,1,No,36,1,146105,No,Good,,Thirty Thousand
EMP2022,31,Male,Marketing,SEO Specialist,Diploma,6,6,5,3,3,3,Yes,32,7,54507,Yes,Check Later,,Not Available
EMP2023,58,Male,Operations,Operations Executive,Bachelor's,32,16,2,2,4,5,No,24,4,217399,No,Check Later,B202,Not Available
EMP2024,22,male,Operations,Operations Executive,PhD,0,0,0,3,2,5,Yes,25,5,57141,Yes,,,
EMP2025,27,Male,IT,Data Analyst,Bachelor's,1,1,0,2,1,4,No,28,0,39736,Yes,Good,B202,45000
EMP2026,38,M,HR,Recruiter,Diploma,10,2,2,4,3,5,Yes,19,9,80480,No,Good,999X,
EMP2027,47,female,Sales,Sales Executive,Bachelor's,8,7,0,4,2,3,No,7,1,75759,No,N/A,??,45000
EMP2028,54,Female,HR,Recruiter,Bachelor's,11,6,3,2,4,5,No,17,10,94997,Yes,,??,Not Available
EMP2029,47,Female,Operations,Operations Executive,Master's,2,1,1,3,4,2,No,2,3,47553,No,Pending,A101,Thirty Thousand
EMP2030,37,M,Operations,Operations Manager,Master's,14,0,0,1,1,2,No,16,10,119118,No,Pending,999X,Thirty Thousand
EMP2031,44,Male,Finance,Financial Analyst,PhD,3,2,1,4,2,2,No,39,8,65707,No,N/A,B202,
EMP2032,45,Male,Customer Support,Support Executive,Bachelor's,3,3,1,3,3,3,No,18,5,52390,No,,B202,
EMP2033,27,Male,IT,System Administrator,Bachelor's,3,0,0,3,3,4,No,39,7,56475,No,N/A,A101,
EMP2034,26,female,Finance,Finance Manager,Bachelor's,0,0,0,3,2,3,No,1,1,30981,Yes,Good,,45000
EMP2035,44,Male,Customer Support,Support Executive,Bachelor's,12,9,7,5,3,5,Yes,3,9,102486,No,,A101,Thirty Thousand
EMP2036,53,Female,Finance,Accountant,Bachelor's,22,11,2,3,3,3,Yes,21,4,153366,No,Check Later,999X,
EMP2037,49,F,Finance,Financial Analyst,PhD,18,0,0,4,3,2,Yes,30,0,184721,No,Good,,Not Available
EMP2038,42,female,IT,Data Scientist,MBA,9,2,2,3,1,3,Yes,11,3,104154,No,Pending,A101,Thirty Thousand
EMP2039,46,Female,IT,Data Analyst,Bachelor's,4,2,2,5,4,4,No,22,9,59767,No,,??,
EMP2040,48,Male,Marketing,Marketing Executive,Master's,6,4,3,4,2,4,Yes,25,0,74816,Yes,,??,
EMP2041,41,female,HR,Recruiter,,15,2,0,,4,3,Yes,3,,,No,Check Later,B202,45000
EMP2042,27,Female,HR,Recruiter,Bachelor's,0,0,0,5,3,3,Yes,30,10,36583,Yes,Pending,999X,
EMP2043,37,Male,Marketing,Marketing Executive,Master's,11,8,5,3,3,3,No,24,8,104332,No,Pending,??,
EMP2044,40,Male,Marketing,SEO Specialist,Bachelor's,1,0,0,5,4,4,No,36,1,37846,No,,??,Not Available
EMP2045,40,M,Operations,Operations Executive,PhD,6,3,0,5,4,5,No,23,6,112657,No,Good,??,Not Available
EMP2046,42,Female,Customer Support,Support Executive,Master's,10,9,7,2,3,1,No,8,2,93174,Yes,N/A,,45000
EMP2047,48,female,Finance,Financial Analyst,Bachelor's,12,9,0,4,2,5,Yes,4,1,102483,No,,999X,
EMP2048,60,M,Marketing,Marketing Executive,Master's,30,3,2,3,4,3,No,39,3,231535,No,,B202,
EMP2049,27,Female,Sales,Sales Manager,Bachelor's,1,0,0,3,3,3,No,31,6,41071,No,Good,,
EMP2050,21,Female,HR,Recruiter,Bachelor's,0,0,0,3,2,5,Yes,29,6,41552,Yes,,,Not Available
EMP2051,52,Female,Marketing,Digital Marketing Manager,Bachelor's,6,5,2,4,4,3,No,36,8,67641,Yes,Pending,,Thirty Thousand
EMP2052,33,Male,Sales,Sales Manager,Bachelor's,8,1,0,2,2,3,No,13,2,80063,Yes,,999X,45000
EMP2053,50,Female,Sales,Sales Executive,Master's,10,10,7,1,1,2,No,9,6,101356,Yes,Check Later,B202,45000
EMP2054,43,male,Sales,Business Development Executive,Bachelor's,1,0,0,4,1,3,No,21,5,38191,No,Good,999X,
EMP2055,39,Female,Operations,Operations Manager,Master's,6,5,0,2,3,4,Yes,3,9,84705,No,Check Later,B202,Not Available
EMP2056,52,M,Operations,Operations Manager,Master's,3,3,2,2,3,4,Yes,25,6,65100,Yes,Pending,B202,Not Available
EMP2057,50,Female,Sales,Sales Manager,Bachelor's,10,2,2,2,3,5,Yes,25,6,97564,Yes,,??,Thirty Thousand
EMP2058,49,Female,Customer Support,Support Executive,MBA,1,0,0,3,3,3,Yes,12,9,53314,No,Pending,,
EMP2059,49,Female,Operations,Operations Executive,Bachelor's,15,4,0,3,3,2,Yes,29,4,105282,No,N/A,??,45000
EMP2060,50,Female,Finance,Financial Analyst,Bachelor's,6,0,0,1,3,1,No,11,8,58281,No,,B202,Thirty Thousand
EMP2061,36,male,Sales,Business Development Executive,Bachelor's,12,6,2,5,1,3,Yes,11,6,99637,No,,??,
EMP2062,60,Male,Finance,Accountant,Bachelor's,36,3,2,4,4,5,No,26,6,238773,No,Good,B202,Thirty Thousand
EMP2063,39,Female,Finance,Financial Analyst,,16,4,4,,2,4,No,14,,,Yes,,999X,Thirty Thousand
EMP2064,38,Male,Sales,Sales Manager,Master's,11,10,4,3,4,3,No,16,0,107303,No,,B202,Thirty Thousand
EMP2065,21,Female,HR,HR Executive,Bachelor's,0,0,0,3,2,5,No,10,4,37961,Yes,Pending,??,45000
EMP2066,34,Female,Customer Support,Support Executive,Bachelor's,11,4,1,4,4,4,No,31,7,96347,No,Check Later,B202,Thirty Thousand
EMP2067,22,Female,Sales,Business Development Executive,PhD,0,0,0,2,2,1,No,31,4,41833,Yes,,B202,
EMP2068,48,F,Sales,Sales Executive,Master's,18,8,7,2,1,4,No,36,9,153934,Yes,Pending,,Not Available
EMP2069,50,Female,Operations,Operations Manager,MBA,6,1,1,5,4,3,No,10,2,83272,Yes,Good,B202,45000
EMP2070,58,male,Sales,Sales Executive,Diploma,7,2,0,3,4,2,No,26,8,57758,Yes,,A101,Thirty Thousand
EMP2071,24,Female,HR,HR Executive,Master's,0,0,0,3,3,3,Yes,20,1,38782,No,N/A,B202,45000
EMP2072,21,Female,Operations,Operations Manager,MBA,0,0,0,5,3,3,No,9,2,41705,No,,??,Thirty Thousand
EMP2073,28,Male,IT,Software Engineer,Master's,4,2,2,4,3,3,No,15,3,61319,No,,A101,
EMP2074,49,Male,IT,Data Analyst,Master's,1,0,0,3,4,3,No,9,9,41828,No,Pending,B202,45000
EMP2075,59,Female,Finance,Financial Analyst,Bachelor's,10,6,0,4,3,2,Yes,7,0,78754,Yes,Good,A101,45000
EMP2076,23,Female,Customer Support,Support Executive,Diploma,1,1,0,1,3,4,No,26,10,31095,Yes,,??,Thirty Thousand
EMP2077,52,Male,Finance,Financial Analyst,Bachelor's,5,2,0,4,3,5,No,24,3,63888,No,Good,999X,Thirty Thousand
EMP2078,30,Male,HR,HR Executive,Bachelor's,6,0,0,3,3,4,Yes,12,3,70245,No,Pending,,Thirty Thousand
EMP2079,30,Male,Marketing,SEO Specialist,MBA,8,3,1,5,4,3,No,20,8,103463,No,Check Later,B202,Thirty Thousand
EMP2080,39,F,Customer Support,Support Executive,,6,4,3,,2,3,No,14,,,No,Check Later,,Not Available
EMP2081,54,Male,IT,Data Scientist,PhD,18,18,9,5,2,3,No,22,1,190143,Yes,Check Later,B202,
EMP2082,53,Female,Finance,Financial Analyst,PhD,5,5,3,5,3,2,No,16,6,80194,No,Check Later,999X,
EMP2083,43,Male,IT,Data Analyst,Bachelor's,10,0,0,3,3,3,No,29,5,88006,No,,??,45000
EMP2084,48,Female,HR,Recruiter,Bachelor's,10,5,5,3,2,4,No,32,6,91944,Yes,N/A,999X,
EMP2085,52,Male,HR,Recruiter,,6,5,0,,3,4,Yes,19,,,No,Check Later,999X,Not Available
EMP2086,27,Male,Marketing,SEO Specialist,PhD,1,0,0,4,4,4,No,35,3,57307,No,,??,Thirty Thousand
EMP2087,49,Female,Marketing,SEO Specialist,Bachelor's,18,13,1,5,2,3,No,32,4,125683,No,Check Later,B202,Thirty Thousand
EMP2088,28,Male,Operations,Operations Manager,Bachelor's,3,3,0,2,3,3,No,20,5,46012,No,,??,Not Available
EMP2089,21,Male,Customer Support,Support Executive,Bachelor's,0,0,0,5,3,4,No,40,8,34311,No,Good,,45000
EMP2090,23,Male,HR,HR Executive,Master's,1,1,1,5,3,3,Yes,20,1,45851,No,,,Thirty Thousand
EMP2091,44,Male,Finance,Financial Analyst,Bachelor's,5,0,0,5,4,3,No,8,10,62357,No,Pending,,
EMP2092,43,Male,IT,Data Analyst,Master's,16,12,9,5,3,3,Yes,35,8,142188,Yes,Check Later,A101,Not Available
EMP2093,28,Male,Sales,Business Development Executive,Diploma,0,0,0,3,3,3,Yes,13,9,22208,No,Pending,??,Not Available
EMP2094,57,female,Marketing,Marketing Executive,Diploma,27,5,0,2,3,2,Yes,6,0,148048,No,N/A,A101,
EMP2095,23,Female,Sales,Sales Executive,Bachelor's,1,0,0,2,3,4,Yes,16,3,45024,Yes,Good,999X,
EMP2096,53,Female,Finance,Accountant,,6,3,1,,3,5,No,5,,,No,Check Later,,
EMP2097,48,Male,Marketing,Marketing Executive,Bachelor's,8,6,4,4,4,3,Yes,34,8,76450,No,,A101,45000
EMP2098,28,F,Sales,Sales Manager,Bachelor's,0,0,0,5,3,2,Yes,6,5,26236,No,Good,999X,
EMP2099,54,Female,Customer Support,Support Executive,Bachelor's,32,32,28,5,2,4,No,33,3,209193,Yes,Pending,,Not Available
EMP2100,55,Male,Finance,Financial Analyst,Bachelor's,0,0,0,4,2,3,No,15,1,27533,No,Pending,,Not Available
EMP2101,52,Female,IT,System Administrator,Bachelor's,18,0,0,1,1,3,Yes,15,4,131833,Yes,Pending,B202,
EMP2102,44,Male,Customer Support,Support Executive,PhD,5,4,2,2,1,2,Yes,14,7,79338,Yes,Check Later,A101,Thirty Thousand
EMP2103,34,Male,Finance,Finance Manager,Bachelor's,1,0,0,1,4,3,Yes,39,7,34028,Yes,Good,,45000
EMP2104,52,Female,Operations,Operations Manager,Bachelor's,9,5,5,3,3,4,Yes,5,5,83619,No,N/A,,Thirty Thousand
EMP2105,36,M,Marketing,Marketing Executive,,11,8,2,,3,4,Yes,26,,,No,N/A,??,45000
EMP2106,24,Female,HR,HR Executive,PhD,2,1,0,1,3,3,No,17,0,61996,No,N/A,,45000
EMP2107,57,male,IT,Data Scientist,Bachelor's,32,32,17,3,4,3,Yes,16,7,210095,No,Check Later,A101,
EMP2108,41,F,Customer Support,Support Executive,Master's,0,0,0,2,3,2,No,35,3,29575,Yes,Check Later,999X,
EMP2109,34,Male,Customer Support,Support Executive,Master's,12,12,4,4,4,2,No,38,1,110321,No,Good,A101,45000
EMP2110,51,Male,Sales,Business Development Executive,Master's,4,3,0,3,3,5,No,23,0,67428,No,,,45000
EMP2111,38,Female,Marketing,Marketing Executive,Diploma,0,0,0,3,4,4,No,13,6,25525,No,N/A,999X,Not Available
EMP2112,27,Female,HR,Recruiter,Master's,3,1,1,3,3,3,No,33,1,54027,No,N/A,,
EMP2113,30,Female,Finance,Accountant,Diploma,2,1,0,5,2,4,No,29,3,36546,No,N/A,??,
EMP2114,27,M,HR,Recruiter,Master's,1,0,0,2,3,4,No,34,3,44135,No,N/A,A101,Thirty Thousand
EMP2115,53,male,Marketing,Digital Marketing Manager,Master's,8,2,1,3,3,4,Yes,34,9,89883,No,Pending,A101,Thirty Thousand
EMP2116,43,Female,Marketing,SEO Specialist,,13,10,0,,2,1,Yes,27,,,Yes,Check Later,B202,Not Available
EMP2117,41,Male,Operations,Operations Executive,MBA,16,1,1,4,3,2,No,15,1,158330,No,,999X,45000
EMP2118,39,female,Operations,Operations Executive,Diploma,13,0,0,5,3,4,No,9,0,90804,Yes,,A101,Thirty Thousand
EMP2119,39,F,HR,Recruiter,MBA,3,3,0,3,1,3,No,26,5,63849,No,Pending,,Thirty Thousand
EMP2120,56,female,Finance,Financial Analyst,Bachelor's,25,18,1,3,4,5,No,3,2,179095,No,Good,B202,45000
EMP2121,49,Male,HR,Recruiter,Bachelor's,20,12,6,1,3,4,No,36,0,147323,Yes,Good,??,45000
EMP2122,38,Female,Marketing,Marketing Executive,Diploma,16,12,9,4,4,5,No,5,7,100392,No,N/A,B202,Not Available
EMP2123,22,Male,Marketing,Marketing Executive,PhD,0,0,0,3,3,3,No,20,3,46066,Yes,N/A,??,Thirty Thousand
EMP2124,21,Male,Sales,Business Development Executive,Diploma,0,0,0,2,3,5,No,20,9,29225,No,Check Later,??,Not Available
EMP2125,25,Male,Operations,Operations Manager,Bachelor's,1,0,0,3,3,3,No,5,6,35505,No,Check Later,A101,Not Available
EMP2126,40,Female,Sales,Sales Executive,Bachelor's,1,1,1,3,3,5,No,10,9,40461,Yes,Check Later,??,45000
